x
1	Acidimicrobiia
2	Actinomycetia
3	Arcobacteraceae
4	Bacteriovoracales
5	Brachycephalidae
6	Brachycephalus
7	Brachycephalus_ephippium
8	Candidatus_Cytomitobacter
9	Candidatus_Cytomitobacter_primus
10	Chaetodontiformes
11	Erythropeltidales
12	Eubacteriales
13	Eukaryota
14	Flavobacteriia
15	Gerreiformes
16	Labriformes
17	Lutjaniformes
18	Ocyphaps
19	Ocyphaps_lophotes
20	Oligoflexia
21	Pan
22	Pan_troglodytes
23	Pempheriformes
24	Planctomycetia
25	Rhynchobatidae
26	Salinicola
27	Spariformes
28	Thiovulaceae
29	undef_Actinopteri
30	undef_Chordata
31	zooplankton_environmental_sample
