x
1	Brachycephalidae
2	Brachycephalus
3	Brachycephalus_ephippium
4	Chaetodontiformes
5	Gerreiformes
6	Labriformes
7	Lutjaniformes
8	Manouria
9	Manouria_emys
10	Ocyphaps
11	Ocyphaps_lophotes
12	Ptilonorhynchidae
13	Ptilonorhynchus
14	Ptilonorhynchus_violaceus
15	Spariformes
16	undef_Actinopteri
17	undef_Chordata
18	undef_Eukaryota
