asv.9	MN145744.1	100.000	256	0	0	1	256	140	395	2.94e-129	473
asv.9	MH077360.1	100.000	256	0	0	1	256	329	584	2.94e-129	473
asv.9	MH077258.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH077244.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH077126.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH077111.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH077030.1	100.000	256	0	0	1	256	440	695	2.94e-129	473
asv.9	MH076653.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
asv.9	MH076589.1	100.000	256	0	0	1	256	440	695	2.94e-129	473
asv.9	MH076557.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH076396.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH076241.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
asv.9	MH076036.1	100.000	256	0	0	1	256	440	695	2.94e-129	473
asv.9	MH075908.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MH075885.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
asv.9	MH075848.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075829.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075819.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075762.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH075712.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH075703.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	MH075569.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075534.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075530.1	100.000	256	0	0	1	256	407	662	2.94e-129	473
asv.9	MH075510.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075438.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075419.1	100.000	256	0	0	1	256	441	696	2.94e-129	473
asv.9	MH075418.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075391.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075205.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075200.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075195.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	MH075180.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	MH075129.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MH075112.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MH075100.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	MF079524.1	100.000	256	0	0	1	256	141	396	2.94e-129	473
asv.9	LT720324.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT719897.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT721596.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT721349.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT721050.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT720878.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT720627.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	LT719181.1	100.000	256	0	0	1	256	158	413	2.94e-129	473
asv.9	KU937426.1	100.000	256	0	0	1	256	438	693	2.94e-129	473
asv.9	KU937415.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	KU937412.1	100.000	256	0	0	1	256	432	687	2.94e-129	473
asv.9	KM223739.1	100.000	256	0	0	1	256	423	678	2.94e-129	473
asv.9	KM223505.1	100.000	256	0	0	1	256	418	673	2.94e-129	473
asv.9	KM223277.1	100.000	256	0	0	1	256	424	679	2.94e-129	473
asv.9	KM223267.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	KM223215.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	KM223152.1	100.000	256	0	0	1	256	411	666	2.94e-129	473
asv.9	KM223140.1	100.000	256	0	0	1	256	419	674	2.94e-129	473
asv.9	KM222982.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	KM580275.1	100.000	256	0	0	1	256	472	727	2.94e-129	473
asv.9	KM580225.1	100.000	256	0	0	1	256	472	727	2.94e-129	473
asv.9	KJ007935.1	100.000	256	0	0	1	256	406	661	2.94e-129	473
asv.9	KJ007929.1	100.000	256	0	0	1	256	426	681	2.94e-129	473
asv.9	KC294916.1	100.000	256	0	0	1	256	435	690	2.94e-129	473
asv.9	KC874285.1	100.000	256	0	0	1	256	483	738	2.94e-129	473
asv.9	KC873523.1	100.000	256	0	0	1	256	482	737	2.94e-129	473
asv.9	KC872392.1	100.000	256	0	0	1	256	471	726	2.94e-129	473
asv.9	KC197646.1	100.000	256	0	0	1	256	471	726	2.94e-129	473
asv.9	KC197593.1	100.000	256	0	0	1	256	471	726	2.94e-129	473
asv.9	KC197464.1	100.000	256	0	0	1	256	471	726	2.94e-129	473
asv.9	KC003304.1	100.000	256	0	0	1	256	473	728	2.94e-129	473
asv.9	KC003238.1	100.000	256	0	0	1	256	473	728	2.94e-129	473
asv.9	KC002789.1	100.000	256	0	0	1	256	473	728	2.94e-129	473
asv.9	JQ611207.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	HQ675260.1	100.000	256	0	0	1	256	446	701	2.94e-129	473
asv.9	HQ675254.1	100.000	256	0	0	1	256	444	699	2.94e-129	473
asv.9	HQ675214.1	100.000	256	0	0	1	256	443	698	2.94e-129	473
asv.9	GU941066.1	100.000	256	0	0	1	256	471	726	2.94e-129	473
asv.9	GU941034.1	100.000	256	0	0	1	256	471	726	2.94e-129	473
asv.9	GU940917.1	100.000	256	0	0	1	256	478	733	2.94e-129	473
asv.9	HM117565.1	100.000	256	0	0	1	256	422	677	2.94e-129	473
asv.9	HM117517.1	100.000	256	0	0	1	256	421	676	2.94e-129	473
asv.9	GU204867.1	100.000	256	0	0	1	256	410	665	2.94e-129	473
asv.9	FN435557.1	100.000	256	0	0	1	256	452	707	2.94e-129	473
asv.9	GU319487.1	100.000	256	0	0	1	256	437	692	2.94e-129	473
asv.9	GU319454.1	100.000	256	0	0	1	256	437	692	2.94e-129	473
asv.9	FJ930903.1	100.000	256	0	0	1	256	423	678	2.94e-129	473
asv.9	EU361461.1	100.000	256	0	0	1	256	434	689	2.94e-129	473
