x
1	Acochlidiacea
2	c__Actinopteri
3	c__Amphibia
4	c__Aves
5	c__Bacillariophyceae
6	c__Chondrichthyes
7	c__Mammalia
8	c__undef_Chordata
9	Diabrotica
10	Diabrotica_undecimpunctata
11	Eukaryota
12	f__Anatidae
13	f__Ardeidae
14	f__Brachycephalidae
15	f__Canidae
16	f__Carangidae
17	f__Carcharhinidae
18	f__Clupeidae
19	f__Cyprinidae
20	f__Cyprinodontidae
21	f__Dasyatidae
22	f__Delphinidae
23	f__Echeneidae
24	f__Elopidae
25	f__Engraulidae
26	f__Ephippidae
27	f__Fundulidae
28	f__Gerreidae
29	f__Hominidae
30	f__Megalopidae
31	f__Monacanthidae
32	f__Mugilidae
33	f__Naviculaceae
34	f__Ophichthidae
35	f__Poeciliidae
36	f__Salmonidae
37	f__Scombridae
38	f__Serranidae
39	f__Sparidae
40	f__Sphyraenidae
41	f__Suidae
42	f__Syngnathidae
43	f__Tetraodontidae
44	f__Trichechidae
45	g__Anas
46	g__Ardea
47	g__Brachycephalus
48	g__Brevoortia
49	g__Canis
50	g__Caranx
51	g__Carassius
52	g__Carcharhinus
53	g__Chaetodipterus
54	g__Cyprinodon
55	g__Diplodus
56	g__Echeneis
57	g__Elops
58	g__Epinephelus
59	g__Fundulus
60	g__Gambusia
61	g__Gerres
62	g__Harengula
63	g__Hippocampus
64	g__Homo
65	g__Lagodon
66	g__Megalops
67	g__Mugil
68	g__Myrophis
69	g__Navicula
70	g__Oncorhynchus
71	g__Poecilia
72	g__Scomberomorus
73	g__Sphoeroides
74	g__Sphyraena
75	g__Stephanolepis
76	g__Sus
77	g__Syngnathus
78	g__Trachinotus
79	g__Trichechus
80	g__Tursiops
81	Hematodinium_sp.
82	k__Fungi
83	k__Metazoa
84	k__undef_Eukaryota
85	Loxosceles_colima
86	o__Anguilliformes
87	o__Anseriformes
88	o__Anura
89	o__Artiodactyla
90	o__Carangiformes
91	o__Carcharhiniformes
92	o__Carnivora
93	o__Clupeiformes
94	o__Cypriniformes
95	o__Cyprinodontiformes
96	o__Elopiformes
97	o__Ephippiformes
98	o__Gerreiformes
99	o__Mugiliformes
100	o__Myliobatiformes
101	o__Naviculales
102	o__Pelecaniformes
103	o__Perciformes
104	o__Primates
105	o__Salmoniformes
106	o__Scombriformes
107	o__Sirenia
108	o__Spariformes
109	o__Syngnathiformes
110	o__Testudines
111	o__Tetraodontiformes
112	o__undef_Actinopteri
113	p__Bacillariophyta
114	p__Chordata
115	s__Anas_poecilorhyncha
116	s__Ardea_cinerea
117	s__Brachycephalus_ephippium
118	s__Brevoortia_tyrannus
119	s__Canis_lupus
120	s__Caranx_ignobilis
121	s__Carassius_auratus
122	s__Chaetodipterus_faber
123	s__Diplodus_kotschyi
124	s__Echeneis_naucrates
125	s__Epinephelus_lanceolatus
126	s__Gambusia_holbrooki
127	s__Gerres_cinereus
128	s__Harengula_jaguana
129	s__Homo_sapiens
130	s__Lagodon_rhomboides
131	s__Megalops_atlanticus
132	s__Mugil_curema
133	s__Myrophis_vafer
134	s__Navicula_minima
135	s__Poecilia_sphenops
136	s__Stephanolepis_cirrhifer
137	s__Sus_scrofa
138	s__Trachinotus_carolinus
139	s__Trichechus_manatus
140	s__Tursiops_truncatus
141	Saccharospirillum_salsuginis
142	Sicariidae
143	sk__Eukaryota
144	uncultured_Alphaproteobacteria_bacterium
145	uncultured_bacterium
