x
1	Acidimicrobiales
2	Acidimicrobiia
3	Actinobacteria
4	Actinomycetia
5	Actinopteri
6	Alphaproteobacteria
7	Alteromonadales
8	Amphibia
9	Anura
10	Arthropoda
11	Artiodactyla
12	Atherina
13	Atherina_hepsetus
14	Atherinidae
15	Atheriniformes
16	Bacillariaceae
17	Bacillariales
18	Bacillariophyceae
19	Bacillariophyta
20	Bacteria
21	Brachycephalidae
22	Brachycephalus
23	Brachycephalus_ephippium
24	Calanoida
25	Canidae
26	Canis
27	Canis_lupus
28	Carnivora
29	Centracanthidae
30	Chlorophyta
31	Chordata
32	Chromis
33	Clausocalanidae
34	Clausocalanus
35	Clausocalanus_mastigophorus
36	Coscinodiscophyceae
37	Dentex
38	Dentex_dentex
39	Dictyocha
40	Dictyochales
41	Dictyochophyceae
42	Dinophyceae
43	Diplodus
44	Diplodus_kotschyi
45	Eukaryota
46	Gammaproteobacteria
47	Gobiidae
48	Gobiiformes
49	Gobius
50	Gobius_paganellus
51	Hexanauplia
52	Hominidae
53	Homo
54	Homo_sapiens
55	Labridae
56	Labriformes
57	Mamiellaceae
58	Mamiellales
59	Mamiellophyceae
60	Mammalia
61	Micromonas
62	Micromonas_commoda
63	Navicula
64	Navicula_minima
65	Naviculaceae
66	Naviculales
67	Nitzschia
68	Pan
69	Pan_troglodytes
70	Pomacentridae
71	Primates
72	Proteobacteria
73	Rickettsiales
74	Shewanella
75	Shewanellaceae
76	Skeletonema
77	Skeletonemataceae
78	Sparidae
79	Spariformes
80	Spicara
81	Spicara_maena
82	Suidae
83	Sus
84	Sus_scrofa
85	Symphodus
86	Symphodus_tinca
87	Thalassiosirales
88	Thalassoma
89	undef_Actinopteri
90	Vibrio
91	Vibrionaceae
92	Vibrionales
93	Vulpes
94	Vulpes_vulpes
