x
1	Brachycephalidae
2	Brachycephalus
3	Brachycephalus_ephippium
4	Ephippiformes
5	Gerreiformes
6	Labriformes
7	Lutjaniformes
8	Pan
9	Pan_troglodytes
10	Spariformes
11	undef_Actinopteri
12	undef_Chordata
13	undef_Eukaryota
