x
1	[Candida]_intermedia
2	[Candida]_sake
3	Acetabularia_caliculus
4	Aerococcus_urinae
5	alpha_proteobacterium_HIMB59
6	Anthocoris
7	Anthocoris_confusus
8	Bacilli
9	Bacillota
10	Bacteria_bacteria
11	Bicosoecida
12	Bradysia_ocellaris
13	Candida_metapsilosis
14	Candida_orthopsilosis
15	Chloropicaceae
16	Chloropicales
17	Chloropicophyceae
18	Clathria_genus
19	Clytiidae
20	Cronius_edwardsii
21	Ctenophora_comb_jellies
22	Cunea
23	Cyathomonadacea
24	Demodex
25	Demodex_brevis
26	Demodicidae
27	Dictyota_brown_algae
28	Diplura_brown_algae
29	Dolichomastix_green_algae
30	Eukaryota
31	Eumycetozoa
32	Evosea
33	Galendromus
34	Galendromus_occidentalis
35	Ganonema_red_algae
36	Geotrichum
37	Geotrichum_candidum
38	Gliocladium_viride
39	Goussia_bayae
40	Halopteris_hydrozoans
41	Karenia_dinoflagellates
42	Labriformes
43	Liposcelididae
44	Liposcelis_bostrychophila
45	Liposcelis_entomophila
46	Lobophora_brown_algae
47	Lutjaniformes
48	Macroconia
49	Macroconia_gigas
50	Micromonas_green_algae
51	Nitzschia_diatoms
52	Obeliidae
53	Ophioderma_brittle_stars
54	Paramoeba_branchiphila
55	Pelagibacteraceae
56	Pelagibacterales
57	Phascolosomatiformes
58	Physariida
59	Phytoseiidae
60	Pichia_kudriavzevii
61	Prasinodermaceae
62	Prasinodermales
63	Prasinodermophyceae
64	Prasinodermophyta
65	Priacanthiformes
66	Ramicrusta_hawaiiensis
67	Scuticaria_bony_fishes
68	Synalpheus_charon_A_KMH-2014
69	Teunomyces
70	undef_Actinopteri
71	undef_Chlorarachniophyceae
72	undef_Dictyochales
73	undef_Discosea
74	undef_Florenciellales
75	undef_Gastropoda
76	undef_Haptophyta
77	undef_Hypocreales
78	undef_Oomycota
79	undef_Suberitida
80	undef_Thecostraca
81	undef_undef_Chlorarachniophyceae
82	undef_undef_Eukaryota
83	Velamen_paralellum
84	zooplankton_environmental_sample
