x
1	Anarchias_sp._Ansp
2	Brachycephalidae
3	Brachycephalus
4	Brachycephalus_ephippium
5	Chaetodontiformes
6	Dasyprocta
7	Dasyproctidae
8	Ephippiformes
9	Gerreiformes
10	Istiophoriformes
11	Labriformes
12	Lepidosauria
13	Lutjaniformes
14	Pan
15	Pan_troglodytes
16	Spariformes
17	undef_Actinopteri
18	undef_Chordata
19	undef_Eukaryota
