asv.175	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.382	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.422	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.429	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.488	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;
asv.493	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.495	Bacteria;
asv.496	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.498	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;
asv.499	Eukaryota;Chordata;Actinopteri;unknown;Sillaginidae;Sillago;Sillago_cf._sihama_JYP570;
asv.500	Bacteria;
asv.501	Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Acanthopagrus;Acanthopagrus_australis;
asv.503	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_cephalus;
asv.504	Bacteria;
asv.505	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;
asv.507	Bacteria;
asv.508	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Pentapodus;Pentapodus_setosus;
asv.509	Eukaryota;Chordata;Actinopteri;unknown;Sillaginidae;Sillago;Sillago_cf._sihama_JYP570;
asv.510	Eukaryota;Chordata;Actinopteri;unknown;Sillaginidae;Sillago;Sillago_cf._sihama_JYP570;
asv.512	Eukaryota;Chordata;Actinopteri;unknown;Sillaginidae;Sillago;Sillago_cf._sihama_JYP570;
asv.513	Eukaryota;Chordata;Actinopteri;Gerreiformes;Gerreidae;Gerres;
asv.514	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.516	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.517	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.518	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.519	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.520	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Leiopotherapon;
asv.524	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.525	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Planiliza;
asv.526	Bacteria;
asv.527	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Pelates;Pelates_quadrilineatus;
asv.528	Bacteria;
asv.529	Eukaryota;Chordata;Actinopteri;Centrarchiformes;Terapontidae;Pelates;Pelates_sexlineatus;
asv.530	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.531	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.532	Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinidae;Atherinomorus;
asv.534	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Monacanthidae;
asv.535	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Yongeichthys;Yongeichthys_criniger;
asv.536	Bacteria;
asv.537	Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Bathycoccus;Bathycoccus_prasinos;
asv.538	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;
asv.543	Eukaryota;Chordata;Chondrichthyes;Rhinopristiformes;Glaucostegidae;Glaucostegus;Glaucostegus_granulatus;
asv.545	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.546	Eukaryota;Chordata;Actinopteri;unknown;Pomacentridae;Neopomacentrus;
asv.548	Bacteria;
asv.549	Eukaryota;Chordata;Actinopteri;unknown;Centropomidae;Psammoperca;Psammoperca_waigiensis;
asv.551	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_cephalus;
asv.552	Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Acanthopagrus;
asv.554	Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil_cephalus;
asv.555	Eukaryota;unknown;unknown;unknown;unknown;unknown;uncultured_marine_eukaryote;
asv.558	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.559	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;
asv.560	Eukaryota;Chordata;Actinopteri;unknown;Siganidae;Siganus;
asv.561	Eukaryota;Chordata;Actinopteri;Perciformes;Platycephalidae;Platycephalus;Platycephalus_indicus;
asv.563	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.564	Bacteria;Proteobacteria;Gammaproteobacteria;unknown;unknown;unknown;uncultured_Gammaproteobacteria_bacterium;
asv.565	Eukaryota;Chordata;Actinopteri;Spariformes;Nemipteridae;Pentapodus;Pentapodus_setosus;
asv.567	Eukaryota;Chordata;Actinopteri;unknown;Sillaginidae;Sillago;Sillago_cf._sihama_JYP570;
asv.568	Eukaryota;Chordata;Actinopteri;unknown;Sillaginidae;Sillago;Sillago_aeolus;
asv.569	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.571	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Callionymidae;Callionymus;Callionymus_enneactis;
asv.573	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.575	Bacteria;
asv.577	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.578	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.579	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
