x
1	Alteromonadales_bacterium
2	Brachycephalidae
3	Brachycephalus
4	Brachycephalus_ephippium
5	Candidatus_Absconditabacteria
6	Cellvibrionales
7	Chloropicaceae
8	Chloropicales
9	Chloropicophyceae
10	Coenonympha
11	Coenonympha_hero
12	Dolomedes
13	Dolomedes_dondalei
14	Eukaryota
15	Halieaceae
16	Halieaceae_bacterium
17	Ingerophrynus
18	Ingerophrynus_macrotis
19	Labriformes
20	Manouria
21	Manouria_emys
22	Pisauridae
23	Punia
24	Spariformes
25	undef_Actinopteri
26	undef_Chordata
