asv.138	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.186	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.193	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.260	Bacteria;
asv.280	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.348	Bacteria;Proteobacteria;Gammaproteobacteria;unknown;unknown;unknown;uncultured_Gammaproteobacteria_bacterium;
asv.392	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;
asv.407	Bacteria;
asv.411	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_alginolyticus;
asv.413	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.417	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.437	Bacteria;
asv.464	Bacteria;
asv.483	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.487	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;
asv.518	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.596	Bacteria;
asv.609	Bacteria;
asv.628	Bacteria;
asv.649	Bacteria;
asv.651	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.653	Unknown
asv.659	Bacteria;
asv.728	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.730	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.732	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.779	Bacteria;
asv.782	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;Thalassospira_sp.;
asv.786	Bacteria;Proteobacteria;Alphaproteobacteria;
asv.818	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.823	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_lutaonensis;
asv.837	Bacteria;Proteobacteria;Alphaproteobacteria;
asv.841	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.849	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.852	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_oceani;
asv.856	Bacteria;Proteobacteria;
asv.871	Bacteria;Proteobacteria;
asv.875	Bacteria;
asv.879	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.889	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.897	Bacteria;
asv.902	Bacteria;
asv.903	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;
asv.935	Bacteria;Proteobacteria;
asv.936	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.941	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;
asv.957	Bacteria;Proteobacteria;
asv.962	Unknown
asv.965	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;
asv.966	Bacteria;Proteobacteria;
asv.979	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;unknown;Halieaceae_bacterium;
asv.987	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;unknown;Parvularculaceae_bacterium_GUDS979;
asv.1004	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1007	Bacteria;
asv.1012	Bacteria;
asv.1021	Bacteria;Proteobacteria;Gammaproteobacteria;unknown;unknown;unknown;uncultured_Gammaproteobacteria_bacterium;
asv.1023	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1024	Eukaryota;Bacillariophyta;Coscinodiscophyceae;Coscinodiscales;Coscinodiscaceae;Coscinodiscus;Coscinodiscus_granii;
asv.1028	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;
asv.1038	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1046	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1047	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1050	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;
asv.1055	Bacteria;Proteobacteria;Deltaproteobacteria;unknown;unknown;unknown;uncultured_delta_proteobacterium;
asv.1061	Bacteria;
asv.1062	Bacteria;
asv.1067	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1070	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.1072	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1076	Bacteria;
asv.1077	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1080	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1087	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1093	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1104	Bacteria;
asv.1113	Bacteria;
asv.1117	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1128	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;
asv.1132	Bacteria;
asv.1141	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1152	Bacteria;Proteobacteria;unknown;unknown;unknown;unknown;uncultured_proteobacterium;
asv.1165	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Roseospira;
asv.1179	Bacteria;
asv.1181	Bacteria;Proteobacteria;unknown;unknown;unknown;unknown;uncultured_proteobacterium;
asv.1194	Unknown
asv.1199	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1200	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.1206	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1208	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_bermudensis;
asv.1209	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1228	Bacteria;
asv.1231	Bacteria;
asv.1240	Bacteria;Proteobacteria;Gammaproteobacteria;unknown;unknown;unknown;uncultured_Gammaproteobacteria_bacterium;
asv.1242	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_oceani;
asv.1249	Bacteria;
asv.1263	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;
asv.1290	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1291	Bacteria;
asv.1293	Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinococcus;
asv.1294	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;
