x
1	Acidaminococcales
2	Acidaminococcus_intestini
3	Actinomycetia
4	Anarchias_sp._Ansp
5	Bacteriovoracales
6	Brachycephalidae
7	Brachycephalus
8	Brachycephalus_ephippium
9	Candidatus_Absconditabacteria
10	Chaetodontiformes
11	Ephippiformes
12	Eukaryota
13	Halobacteriovoraceae
14	Halobacteriovorax
15	Labriformes
16	Lutjaniformes
17	Oceanrickettsia
18	Oceanrickettsia_ariakensis
19	Oligoflexia
20	Pan
21	Pan_troglodytes
22	Phyrella_cf._thyonoides_FM-2012
23	Skeletonemataceae
24	Spariformes
25	undef_Actinopteri
26	undef_Chordata
27	Vibrio_maritimus
