asv.379	Bacteria;
asv.556	Bacteria;
asv.910	Bacteria;
asv.1260	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Saccharospirillum;Saccharospirillum_salsuginis;
asv.1287	Eukaryota;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_commoda;
asv.1289	Bacteria;Proteobacteria;Gammaproteobacteria;
asv.1327	Bacteria;
asv.1467	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.1483	Eukaryota;unknown;Dinophyceae;Syndiniales;Syndiniaceae;Hematodinium;Hematodinium_sp.;
asv.1498	Bacteria;
asv.1506	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1523	Bacteria;
asv.1533	Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens;
asv.1563	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;Thalassospira_sp.;
asv.1576	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.1593	Eukaryota;Chordata;Actinopteri;Beloniformes;Hemiramphidae;Hemiramphus;Hemiramphus_robustus;
asv.1597	Bacteria;unknown;unknown;unknown;unknown;unknown;
asv.1650	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;
asv.1670	Eukaryota;Rhodophyta;Florideophyceae;Corallinales;Corallinaceae;Bossiella;Bossiella_exarticulata;
asv.1691	Eukaryota;Nemertea;Enopla;Monostilifera;Oerstediidae;Oerstedia;
asv.1754	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium_damselae;
asv.1928	Bacteria;Proteobacteria;Alphaproteobacteria;unknown;unknown;unknown;uncultured_Alphaproteobacteria_bacterium;
asv.1931	Bacteria;Proteobacteria;Alphaproteobacteria;unknown;unknown;unknown;uncultured_Alphaproteobacteria_bacterium;
asv.2000	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;
asv.2121	Eukaryota;
asv.2394	Eukaryota;
asv.2466	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.2568	Bacteria;
asv.2581	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;
asv.2620	Unknown
asv.2649	Bacteria;Verrucomicrobia;unknown;unknown;unknown;unknown;uncultured_Verrucomicrobia_bacterium;
asv.2653	Bacteria;
asv.2683	Bacteria;unknown;unknown;unknown;unknown;unknown;uncultured_bacterium;
asv.2718	Bacteria;Proteobacteria;
