x
1	Aerococcus_urinae
2	alpha_proteobacterium_HIMB5
3	alpha_proteobacterium_HIMB59
4	Amphinema_hydrozoans
5	Austrosciara
6	Austrosciara_hyalipennis
7	Bacilli
8	Bacillota
9	Bacteria_bacteria
10	Calonectria_colhounii
11	Candidatus_Megaira
12	Candidatus_Megaira_endosymbiont_of_Mesostigma_viride
13	Chaetomellaceae
14	Chloropicaceae
15	Chloropicales
16	Chloropicophyceae
17	Clytiidae
18	Colletotrichum_truncatum
19	Dermatophagoides
20	Dermatophagoides_farinae
21	Dolichomastix_green_algae
22	Eukaryota
23	Fusarium_proliferatum
24	Gliocladium_viride
25	Glomerellales
26	Goussia_bayae
27	Kathablepharidacea
28	Korotnevella_limbata
29	Liriope_hydrozoans
30	Lutjaniformes
31	Macalpinomyces
32	Macalpinomyces_bursus
33	Macroconia
34	Macroconia_gigas
35	Macrotrichidae
36	Micromonas_green_algae
37	Nilaparvata
38	Nilaparvata_lugens
39	Pelagibacteraceae
40	Pelagibacterales
41	Peniophora_lycii
42	Pseudoparamoeba_garorimi
43	Pyroglyphidae
44	Rattus_tanezumi
45	Skeletonemataceae
46	Stephanodiscales
47	Synchaetomella
48	Synchaetomella_acerina
49	Tanytarsus_formosanus
50	Tetragnatha_vermiformis
51	Thalassionemales
52	undef_Actinopteri
53	undef_Gastrotricha
54	undef_Haptophyta
55	undef_Hypocreales
56	undef_Oomycota
57	undef_Polychaeta
58	undef_Suberitida
59	undef_undef_Eukaryota
60	Zoantharia_mat_anemones
