x
1	Acetabularia_caliculus
2	Actinomycetia
3	Bacteriovoracales
4	Brachycephalidae
5	Brachycephalus
6	Brachycephalus_ephippium
7	Candidatus_Saccharibacteria
8	Chaetodontiformes
9	Chloropicaceae
10	Chloropicales
11	Chloropicophyceae
12	Ephippiformes
13	Eukaryota
14	Gerreiformes
15	Halobacteriovoraceae
16	Halobacteriovorax
17	Labriformes
18	Lutjaniformes
19	marine_zooplankton_environmental_sample
20	Oligoflexia
21	Pan
22	Pan_troglodytes
23	Pempheriformes
24	Skeletonemataceae
25	Spariformes
26	undef_Actinopteri
27	undef_Chordata
28	Vibrio_aquimaris
